1558103966.441:505904298,91EF8875-78B1-11E9-B41B-D4AE52C1DBD3:bash,EXECUTE,B8FFD54B-E634-C156-B4E6-8D03E6C1084F,scp -r /tmp/grains /tmp/hsperfdata_darpa /tmp/jna-95354950 /tmp/minion /tmp/nodeexporter /tmp/resource-2679455198775069532 /tmp/resource-3259361836296904187 /tmp/tmux-0 admin@128.55.12.77:.,ta1-cadets-2
1558101584.851:501497572,0664D1DF-78AC-11E9-B41B-D4AE52C1DBD3:bash,OPEN,680AFF23-5240-8954-8052-DB7044890360,/lib/libc.so.7,ta1-cadets-2
1558101584.851:501497562,0664D1DF-78AC-11E9-B41B-D4AE52C1DBD3:bash,OPEN,970A4F19-8EB0-BA55-B08E-91C775BA02B5,/usr/lib/libdl.so.1,ta1-cadets-2
1558101584.851:501497552,0664D1DF-78AC-11E9-B41B-D4AE52C1DBD3:bash,OPEN,7E48A854-81F9-5754-B981-FDA0F457BA6C,/usr/local/lib/libintl.so.8,ta1-cadets-2
1558101584.851:501497542,0664D1DF-78AC-11E9-B41B-D4AE52C1DBD3:bash,OPEN,FB9FD49A-C575-DA5B-B5C5-11966BDA15C8,/lib/libncurses.so.8,ta1-cadets-2
1558101584.851:501497539,0664D1DF-78AC-11E9-B41B-D4AE52C1DBD3:bash,READ,738B7C9F-D3EE-6A5F-AED3-FF407F6A7609,/var/run/ld-elf.so.hints,ta1-cadets-2
1558101584.851:501497536,0664D1DF-78AC-11E9-B41B-D4AE52C1DBD3:bash,READ,908C1871-9556-355C-9695-1D084C35A52A,/etc/libmap.conf,ta1-cadets-2
1558101584.851:501497534,0664D1DF-78AC-11E9-B41B-D4AE52C1DBD3:sshd,EXECUTE,DC93405E-EB5D-E654-9DEB-281F44E63AD8,-bash,ta1-cadets-2
1558101584.851:501497528,0664D1DF-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-2
1558101584.851:501497526,0664D1DF-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,5B1FFE66-231F-945B-9F23-916BAB940DE0,/home/user/.login_conf,ta1-cadets-2
1558101584.841:501497522,0664D1DF-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,2B4B2344-3D87-1A5A-873D-36F59A1A7665,/etc/motd,ta1-cadets-2
1558101584.841:501497519,0664D1DF-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,ED281817-20F6-7E52-B620-7E7B827E05AF,/dev/tty,ta1-cadets-2
1558101584.841:501497517,0664D1DF-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,ED281817-20F6-7E52-B620-7E7B827E05AF,/dev/pts/0,ta1-cadets-2
1558101584.841:501497508,065D196D-78AC-11E9-B41B-D4AE52C1DBD3:sshd,FORK,0664D1DF-78AC-11E9-B41B-D4AE52C1DBD3,bash,ta1-cadets-2
1558101584.791:501497444,065D196D-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-2
1558101584.791:501497442,065D196D-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,5B1FFE66-231F-945B-9F23-916BAB940DE0,/home/user/.login_conf,ta1-cadets-2
1558101584.791:501497435,065D196D-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-2
1558101584.791:501497433,065D196D-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,5B1FFE66-231F-945B-9F23-916BAB940DE0,/home/user/.login_conf,ta1-cadets-2
1558101584.791:501497423,065D196D-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,F5A81F19-1907-7454-8719-281FF474EA17,/etc/group,ta1-cadets-2
1558101584.791:501497421,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,FORK,065D196D-78AC-11E9-B41B-D4AE52C1DBD3,sshd,ta1-cadets-2
1558101584.791:501497411,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,A901490D-1FA2-AF50-A21F-868A70AFC6E2,/etc/security/audit_event,ta1-cadets-2
1558101584.791:501497410,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,D44C2740-A6DD-2056-9DA6-2C2E86207843,/etc/security/audit_control,ta1-cadets-2
1558101584.791:501497406,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,D44C2740-A6DD-2056-9DA6-2C2E86207843,/etc/security/audit_control,ta1-cadets-2
1558101584.791:501497404,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,D6BFF2A5-44AC-4D5D-AC44-0959ED4DC0F8,/etc/security/audit_class,ta1-cadets-2
1558101584.791:501497403,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,D8F507F7-4B0E-C952-8E4B-830F52C98AFF,/etc/security/audit_user,ta1-cadets-2
1558101584.781:501497394,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,CONNECT,065BFE8B-78AC-11E9-B41B-D4AE52C1DBD3,/var/run/logpriv,ta1-cadets-2
1558101584.671:501497005,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,CONNECT,064A2150-78AC-11E9-B41B-D4AE52C1DBD3,/var/run/logpriv,ta1-cadets-2
1558101584.671:501497003,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,3C654629-ACBD-2E5E-BDAC-AA8C0E2E30C4,/usr/share/zoneinfo/posixrules,ta1-cadets-2
1558101584.671:501497001,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,8B37ED08-DC01-7D55-81DC-2D0B857DAE7B,/usr/share/zoneinfo/UTC,ta1-cadets-2
1558101584.671:501496999,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-2
1558101584.671:501496993,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,F36EC5A4-EE55-8855-95EE-424395884C3D,/usr/lib/pam_unix.so.6,ta1-cadets-2
1558101584.661:501496988,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,5F5D4650-B585-1256-85B5-0F0B16120B00,/usr/lib/pam_permit.so.6,ta1-cadets-2
1558101584.661:501496983,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,F36EC5A4-EE55-8855-95EE-424395884C3D,/usr/lib/pam_unix.so.6,ta1-cadets-2
1558101584.661:501496978,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,5108317C-59BA-245A-BA59-DDB76A243440,/usr/lib/pam_login_access.so.6,ta1-cadets-2
1558101584.661:501496973,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,09823C55-578E-9450-8E57-7C7090940A81,/usr/lib/pam_nologin.so.6,ta1-cadets-2
1558101584.661:501496968,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,E05AD5A8-E187-E35D-87E1-C0CEEDE3D310,/usr/lib/libypclnt.so.4,ta1-cadets-2
1558101584.661:501496965,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,F36EC5A4-EE55-8855-95EE-424395884C3D,/usr/lib/pam_unix.so.6,ta1-cadets-2
1558101584.661:501496960,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,709926E8-26FC-495E-BC26-07EABE498DBF,/usr/lib/pam_opieaccess.so.6,ta1-cadets-2
1558101584.661:501496954,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,EFCC799A-BA9A-D150-9ABA-287680D1CE20,/lib/libmd.so.6,ta1-cadets-2
1558101584.661:501496952,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,E5BE02A8-1A59-045B-991A-504E5B04464E,/usr/lib/libopie.so.8,ta1-cadets-2
1558101584.661:501496949,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,281785AC-CC65-AD55-A5CC-8BDD75AD1003,/usr/lib/pam_opie.so.6,ta1-cadets-2
1558101584.661:501496948,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,0E8027DC-7002-155E-8270-8A3CAE153B5B,/etc/pam.d/sshd,ta1-cadets-2
1558101584.541:501496947,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,FORK,0637141F-78AC-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558101584.541:501496937,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,D1042279-ADA7-1A51-A7AD-427D911A1470,/etc/hosts.allow,ta1-cadets-2
1558101584.541:501496932,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,CONNECT,0636A2E4-78AC-11E9-B41B-D4AE52C1DBD3,128.55.12.10:53,ta1-cadets-2
1558101584.541:501496930,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,373D02C0-A81B-7D54-9BA8-F181547DCBCF,/etc/hosts,ta1-cadets-2
1558101584.541:501496926,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,556CE3B4-9A31-195B-B19A-0A5F7B1937EB,/usr/lib/libgssapi_spnego.so.10,ta1-cadets-2
1558101584.541:501496924,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,9F9AEA69-4556-F35D-9645-7D751DF345F6,/usr/lib/libgssapi_krb5.so.10,ta1-cadets-2
1558101584.541:501496923,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,421A0178-300D-0D55-8D30-E335D50D999D,/etc/gss/mech,ta1-cadets-2
1558101584.541:501496921,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,D4502939-F856-7C59-96F8-2268B97CCB31,/etc/resolv.conf,ta1-cadets-2
1558101584.541:501496917,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,1633500B-D34B-8058-8BD3-ABB7D880915E,/dev/null,ta1-cadets-2
1558101584.541:501496911,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,70416923-0B7F-3258-BF0B-9FDAF8329E70,/etc/ssh/ssh_host_ed25519_key.pub,ta1-cadets-2
1558101584.541:501496909,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,6D53A12C-D093-6C5C-93D0-7616BC6CD4D2,/etc/ssh/ssh_host_ed25519_key,ta1-cadets-2
1558101584.541:501496907,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,6D53A12C-D093-6C5C-93D0-7616BC6CD4D2,/etc/ssh/ssh_host_ed25519_key,ta1-cadets-2
1558101584.541:501496905,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,591B6D97-AB8A-C752-8AAB-31CA42C79B37,/etc/ssh/ssh_host_ecdsa_key.pub,ta1-cadets-2
1558101584.541:501496903,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,10274AC1-C8F7-E455-B7C8-5354A5E47FF1,/etc/ssh/ssh_host_ecdsa_key,ta1-cadets-2
1558101584.541:501496901,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,10274AC1-C8F7-E455-B7C8-5354A5E47FF1,/etc/ssh/ssh_host_ecdsa_key,ta1-cadets-2
1558101584.541:501496899,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,9B987587-DCB5-295E-B5DC-5F4B2E292E34,/etc/ssh/ssh_host_rsa_key.pub,ta1-cadets-2
1558101584.541:501496897,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,45FA8B1C-1628-D459-A816-202B49D415DC,/etc/ssh/ssh_host_rsa_key,ta1-cadets-2
1558101584.531:501496895,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,45FA8B1C-1628-D459-A816-202B49D415DC,/etc/ssh/ssh_host_rsa_key,ta1-cadets-2
1558101584.531:501496886,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,READ,BE5788E9-3A56-6556-963A-148E16650E31,/etc/spwd.db,ta1-cadets-2
1558101584.531:501496883,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,816E6A3D-1172-585C-B211-BC4D3C585A59,/etc/nsswitch.conf,ta1-cadets-2
1558101584.531:501496879,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,653D8CCE-2987-A95B-8729-8875CBA92F9C,/etc/ssl/openssl.cnf,ta1-cadets-2
1558101584.531:501496877,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,B1E1F342-C4A9-8950-A9C4-792D4089BF48,/lib/libcrypto.so.111,ta1-cadets-2
1558101584.531:501496875,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,1633500B-D34B-8058-8BD3-ABB7D880915E,/dev/null,ta1-cadets-2
1558101584.531:501496871,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,F410BE96-4C0C-765E-8C4C-6F0E2E760020,/dev/hpet0,ta1-cadets-2
1558101584.521:501496846,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,A9331079-AB10-8656-90AB-7E5E76860DF4,/usr/lib/libssl.so.111,ta1-cadets-2
1558101584.521:501496844,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,7A8124B7-1BFA-AB51-BA1B-D766A1AB156B,/usr/lib/libprivateheimipcc.so.11,ta1-cadets-2
1558101584.521:501496842,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,547BF4B0-6304-7B53-8463-B496937BC4A2,/usr/lib/libheimbase.so.11,ta1-cadets-2
1558101584.521:501496840,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,45FB0EE9-473E-665D-BE47-E6306D6603D7,/usr/lib/libwind.so.11,ta1-cadets-2
1558101584.521:501496838,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,A463D3C4-F4D6-2E5A-96F4-6B055A2EB379,/usr/lib/libhx509.so.11,ta1-cadets-2
1558101584.521:501496836,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,C9553E40-617E-B258-BE61-2E6188B2F3F4,/usr/lib/libcom_err.so.5,ta1-cadets-2
1558101584.521:501496834,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,3C08BE34-5951-6850-9159-659CF0681915,/usr/lib/libasn1.so.11,ta1-cadets-2
1558101584.521:501496832,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,1BFC813E-DE27-E357-A7DE-CF04C7E3CE67,/usr/lib/libroken.so.11,ta1-cadets-2
1558101584.521:501496830,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,DBE56166-8DF5-D156-B58D-41C346D11FAC,/lib/libthr.so.3,ta1-cadets-2
1558101584.521:501496828,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,91258993-B942-C35D-82B9-25794DC34401,/lib/libz.so.6,ta1-cadets-2
1558101584.521:501496826,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,72F1B0DA-370B-B850-8B37-097B90B864E6,/lib/libcrypt.so.5,ta1-cadets-2
1558101584.521:501496824,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,BC36EE8E-0BE3-DE50-A30B-67ADE0DECCE1,/usr/lib/libprivateldns.so.5,ta1-cadets-2
1558101584.521:501496822,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,680AFF23-5240-8954-8052-DB7044890360,/lib/libc.so.7,ta1-cadets-2
1558101584.521:501496820,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,B1E1F342-C4A9-8950-A9C4-792D4089BF48,/lib/libcrypto.so.111,ta1-cadets-2
1558101584.521:501496818,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,77FF0EE8-CE75-A759-B5CE-26AD59A71AB0,/usr/lib/libwrap.so.6,ta1-cadets-2
1558101584.521:501496816,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,F381167E-9787-A65F-8797-DAE93FA6C677,/usr/lib/libkrb5.so.11,ta1-cadets-2
1558101584.521:501496814,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,23AE53AA-475A-775A-9A47-37F3AA772422,/usr/lib/libgssapi.so.10,ta1-cadets-2
1558101584.521:501496812,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,9F9AEA69-4556-F35D-9645-7D751DF345F6,/usr/lib/libgssapi_krb5.so.10,ta1-cadets-2
1558101584.521:501496810,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,7BB898FC-A586-1E5C-86A5-A7054C1E3DC4,/usr/lib/libblacklist.so.0,ta1-cadets-2
1558101584.521:501496808,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,587E67A7-39FE-6E5B-BE39-C7D97B6ECB13,/usr/lib/libbsm.so.3,ta1-cadets-2
1558101584.521:501496806,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,AFF42659-F08F-5F51-8FF0-EB8B315F0779,/lib/libutil.so.9,ta1-cadets-2
1558101584.521:501496804,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,403C38D2-1E20-5058-A01E-5AD9B850311F,/usr/lib/libprivatessh.so.5,ta1-cadets-2
1558101584.521:501496802,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,E1ACD559-0CD9-5357-990C-2891875394A8,/usr/lib/libpam.so.6,ta1-cadets-2
1558101584.521:501496800,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,READ,738B7C9F-D3EE-6A5F-AED3-FF407F6A7609,/var/run/ld-elf.so.hints,ta1-cadets-2
1558101584.521:501496797,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,908C1871-9556-355C-9695-1D084C35A52A,/etc/libmap.conf,ta1-cadets-2
1558101584.521:501496796,0632E533-78AC-11E9-B41B-D4AE52C1DBD3:sshd,EXECUTE,33B6DB1F-890B-215D-8B89-5E53ED2177B7,/usr/sbin/sshd -R,ta1-cadets-2
1558101581.481:501490154,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,0463F76A-78AC-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558101581.481:501490149,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:36290,ta1-cadets-2
1558101568.421:501465695,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,FC9A9D2E-78AB-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558101568.421:501465690,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:36276,ta1-cadets-2
1558101565.371:501460058,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,FAC8F442-78AB-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558101565.371:501460053,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:36268,ta1-cadets-2
1558101558.601:501458632,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,F6C12981-78AB-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558101558.601:501458627,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:36264,ta1-cadets-2
1558101548.681:501456823,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,F0D67D46-78AB-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558101548.681:501456818,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:36254,ta1-cadets-2
1558101517.620:501449424,DE53F752-78AB-11E9-B129-6C2B597E484C:bash,EXECUTE,588E0C7A-F996-4D59-96F9-E63F194DA5E2,ps -aux,ta1-cadets-3
1558101517.620:501449415,DCF477D2-78AB-11E9-B129-6C2B597E484C:bash,FORK,DE53F752-78AB-11E9-B129-6C2B597E484C,bash,ta1-cadets-3
1558101516.521:501449383,DDAB7DEF-78AB-11E9-B129-6C2B597E484C:cat,READ,373D02C0-A81B-7D54-9BA8-F181547DCBCF,/etc/hosts,ta1-cadets-3
1558101516.521:501449132,DCF477D2-78AB-11E9-B129-6C2B597E484C:bash,FORK,DDAB7DEF-78AB-11E9-B129-6C2B597E484C,cat,ta1-cadets-3
1558101515.330:501448976,DCF60CC2-78AB-11E9-B129-6C2B597E484C:fortune,READ,680AFF23-5240-8954-8052-DB7044890360,/lib/libc.so.7,ta1-cadets-3
1558101515.320:501448932,DCED0D8F-78AB-11E9-B129-6C2B597E484C:sshd,FORK,DCF477D2-78AB-11E9-B129-6C2B597E484C,bash,ta1-cadets-3
1558101515.270:501448868,DCED0D8F-78AB-11E9-B129-6C2B597E484C:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-3
1558101515.270:501448866,DCED0D8F-78AB-11E9-B129-6C2B597E484C:sshd,OPEN,20655ED4-DB2C-465F-ACDB-A5EF7F468B07,/home/admin/.login_conf,ta1-cadets-3
1558101515.270:501448859,DCED0D8F-78AB-11E9-B129-6C2B597E484C:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-3
1558101515.270:501448857,DCED0D8F-78AB-11E9-B129-6C2B597E484C:sshd,OPEN,20655ED4-DB2C-465F-ACDB-A5EF7F468B07,/home/admin/.login_conf,ta1-cadets-3
1558101515.270:501448847,DCED0D8F-78AB-11E9-B129-6C2B597E484C:sshd,OPEN,F5A81F19-1907-7454-8719-281FF474EA17,/etc/group,ta1-cadets-3
1558101515.360:501448620,DCFB0936-78AB-11E9-B129-6C2B597E484C:bash,EXECUTE,588E0C7A-F996-4D59-96F9-E63F194DA5E2,ps -aux,ta1-cadets-3
1558101515.360:501448619,DCF477D2-78AB-11E9-B129-6C2B597E484C:bash,FORK,DCFB0936-78AB-11E9-B129-6C2B597E484C,bash,ta1-cadets-3
1558101515.330:501448604,DCF477D2-78AB-11E9-B129-6C2B597E484C:bash,READ,D2B6C399-17CF-E55E-8F17-9897DEE5C9A5,/home/admin/.bash_history,ta1-cadets-3
1558101515.330:501448600,DCF477D2-78AB-11E9-B129-6C2B597E484C:bash,READ,D2B6C399-17CF-E55E-8F17-9897DEE5C9A5,/home/admin/.bash_history,ta1-cadets-3
1558101515.330:501448597,DCF477D2-78AB-11E9-B129-6C2B597E484C:bash,FORK,DCF60CC2-78AB-11E9-B129-6C2B597E484C,fortune,ta1-cadets-3
1558101515.330:501448596,DCF477D2-78AB-11E9-B129-6C2B597E484C:bash,FORK,DCF5C073-78AB-11E9-B129-6C2B597E484C,null,ta1-cadets-3
1558101515.330:501448594,DCF477D2-78AB-11E9-B129-6C2B597E484C:bash,READ,068121EB-F667-A355-A7F6-2526D5A30058,/home/admin/.profile,ta1-cadets-3
1558101515.330:501448591,DCF477D2-78AB-11E9-B129-6C2B597E484C:bash,READ,9A5D9EB6-F5DD-9C57-9DF5-E29C679C4DC3,/etc/profile,ta1-cadets-3
1558101515.330:501448585,DCF477D2-78AB-11E9-B129-6C2B597E484C:bash,READ,4F68FD9F-F710-3758-90F7-87E53837B0F3,/usr/share/misc/termcap.db,ta1-cadets-3
1558101515.330:501448572,DCF477D2-78AB-11E9-B129-6C2B597E484C:bash,READ,0A6725DF-089C-8051-9C08-E2F211807F26,/etc/pwd.db,ta1-cadets-3
1558101515.330:501448568,DCF477D2-78AB-11E9-B129-6C2B597E484C:bash,READ,816E6A3D-1172-585C-B211-BC4D3C585A59,/etc/nsswitch.conf,ta1-cadets-3
1558101515.330:501448565,DCF477D2-78AB-11E9-B129-6C2B597E484C:bash,OPEN,C0E60490-62BE-7B5A-BE62-6F2DBA7BA087,/dev/tty,ta1-cadets-3
1558101515.330:501448560,DCF477D2-78AB-11E9-B129-6C2B597E484C:bash,OPEN,F410BE96-4C0C-765E-8C4C-6F0E2E760020,/dev/hpet0,ta1-cadets-3
1558101515.320:501448546,DCF477D2-78AB-11E9-B129-6C2B597E484C:bash,OPEN,680AFF23-5240-8954-8052-DB7044890360,/lib/libc.so.7,ta1-cadets-3
1558101515.320:501448536,DCF477D2-78AB-11E9-B129-6C2B597E484C:bash,OPEN,970A4F19-8EB0-BA55-B08E-91C775BA02B5,/usr/lib/libdl.so.1,ta1-cadets-3
1558101515.320:501448526,DCF477D2-78AB-11E9-B129-6C2B597E484C:bash,OPEN,7E48A854-81F9-5754-B981-FDA0F457BA6C,/usr/local/lib/libintl.so.8,ta1-cadets-3
1558101515.320:501448516,DCF477D2-78AB-11E9-B129-6C2B597E484C:bash,OPEN,FB9FD49A-C575-DA5B-B5C5-11966BDA15C8,/lib/libncurses.so.8,ta1-cadets-3
1558101515.320:501448513,DCF477D2-78AB-11E9-B129-6C2B597E484C:bash,READ,A7C0B6CE-C649-5C51-89C6-9308515CF876,/var/run/ld-elf.so.hints,ta1-cadets-3
1558101515.320:501448510,DCF477D2-78AB-11E9-B129-6C2B597E484C:bash,READ,908C1871-9556-355C-9695-1D084C35A52A,/etc/libmap.conf,ta1-cadets-3
1558101515.320:501448508,DCF477D2-78AB-11E9-B129-6C2B597E484C:sshd,EXECUTE,DC93405E-EB5D-E654-9DEB-281F44E63AD8,-bash,ta1-cadets-3
1558101515.320:501448502,DCF477D2-78AB-11E9-B129-6C2B597E484C:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-3
1558101515.320:501448500,DCF477D2-78AB-11E9-B129-6C2B597E484C:sshd,OPEN,20655ED4-DB2C-465F-ACDB-A5EF7F468B07,/home/admin/.login_conf,ta1-cadets-3
1558101515.320:501448496,DCF477D2-78AB-11E9-B129-6C2B597E484C:sshd,OPEN,2B4B2344-3D87-1A5A-873D-36F59A1A7665,/etc/motd,ta1-cadets-3
1558101515.320:501448493,DCF477D2-78AB-11E9-B129-6C2B597E484C:sshd,OPEN,C0E60490-62BE-7B5A-BE62-6F2DBA7BA087,/dev/tty,ta1-cadets-3
1558101515.320:501448491,DCF477D2-78AB-11E9-B129-6C2B597E484C:sshd,OPEN,C0E60490-62BE-7B5A-BE62-6F2DBA7BA087,/dev/pts/1,ta1-cadets-3
1558101515.270:501448486,DCB9DDA2-78AB-11E9-B129-6C2B597E484C:sshd,FORK,DCED0D8F-78AB-11E9-B129-6C2B597E484C,sshd,ta1-cadets-3
1558101515.270:501448476,DCB9DDA2-78AB-11E9-B129-6C2B597E484C:sshd,OPEN,A901490D-1FA2-AF50-A21F-868A70AFC6E2,/etc/security/audit_event,ta1-cadets-3
1558101515.270:501448475,DCB9DDA2-78AB-11E9-B129-6C2B597E484C:sshd,OPEN,D44C2740-A6DD-2056-9DA6-2C2E86207843,/etc/security/audit_control,ta1-cadets-3
