1558103966.441:505904298,91EF8875-78B1-11E9-B41B-D4AE52C1DBD3:bash,EXECUTE,B8FFD54B-E634-C156-B4E6-8D03E6C1084F,scp -r /tmp/grains /tmp/hsperfdata_darpa /tmp/jna-95354950 /tmp/minion /tmp/nodeexporter /tmp/resource-2679455198775069532 /tmp/resource-3259361836296904187 /tmp/tmux-0 admin@128.55.12.77:.,ta1-cadets-2
1558101868.309:501957935,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,653D8CCE-2987-A95B-8729-8875CBA92F9C,/etc/ssl/openssl.cnf,ta1-cadets-1
1558101868.299:501957933,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,B1E1F342-C4A9-8950-A9C4-792D4089BF48,/lib/libcrypto.so.111,ta1-cadets-1
1558101868.299:501957931,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,1633500B-D34B-8058-8BD3-ABB7D880915E,/dev/null,ta1-cadets-1
1558101868.299:501957927,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,F410BE96-4C0C-765E-8C4C-6F0E2E760020,/dev/hpet0,ta1-cadets-1
1558101868.299:501957902,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,A9331079-AB10-8656-90AB-7E5E76860DF4,/usr/lib/libssl.so.111,ta1-cadets-1
1558101868.299:501957264,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,7A8124B7-1BFA-AB51-BA1B-D766A1AB156B,/usr/lib/libprivateheimipcc.so.11,ta1-cadets-1
1558101868.299:501957262,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,547BF4B0-6304-7B53-8463-B496937BC4A2,/usr/lib/libheimbase.so.11,ta1-cadets-1
1558101868.299:501957260,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,45FB0EE9-473E-665D-BE47-E6306D6603D7,/usr/lib/libwind.so.11,ta1-cadets-1
1558101868.299:501957258,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,A463D3C4-F4D6-2E5A-96F4-6B055A2EB379,/usr/lib/libhx509.so.11,ta1-cadets-1
1558101868.299:501957256,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,C9553E40-617E-B258-BE61-2E6188B2F3F4,/usr/lib/libcom_err.so.5,ta1-cadets-1
1558101868.299:501957254,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,3C08BE34-5951-6850-9159-659CF0681915,/usr/lib/libasn1.so.11,ta1-cadets-1
1558101868.299:501957252,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,1BFC813E-DE27-E357-A7DE-CF04C7E3CE67,/usr/lib/libroken.so.11,ta1-cadets-1
1558101868.299:501957250,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,DBE56166-8DF5-D156-B58D-41C346D11FAC,/lib/libthr.so.3,ta1-cadets-1
1558101868.299:501957248,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,91258993-B942-C35D-82B9-25794DC34401,/lib/libz.so.6,ta1-cadets-1
1558101868.299:501957246,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,72F1B0DA-370B-B850-8B37-097B90B864E6,/lib/libcrypt.so.5,ta1-cadets-1
1558101868.299:501957244,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,BC36EE8E-0BE3-DE50-A30B-67ADE0DECCE1,/usr/lib/libprivateldns.so.5,ta1-cadets-1
1558101868.299:501957242,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,680AFF23-5240-8954-8052-DB7044890360,/lib/libc.so.7,ta1-cadets-1
1558101868.299:501957240,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,B1E1F342-C4A9-8950-A9C4-792D4089BF48,/lib/libcrypto.so.111,ta1-cadets-1
1558101868.289:501957238,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,77FF0EE8-CE75-A759-B5CE-26AD59A71AB0,/usr/lib/libwrap.so.6,ta1-cadets-1
1558101868.289:501957236,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,F381167E-9787-A65F-8797-DAE93FA6C677,/usr/lib/libkrb5.so.11,ta1-cadets-1
1558101868.289:501957234,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,23AE53AA-475A-775A-9A47-37F3AA772422,/usr/lib/libgssapi.so.10,ta1-cadets-1
1558101868.289:501957232,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,9F9AEA69-4556-F35D-9645-7D751DF345F6,/usr/lib/libgssapi_krb5.so.10,ta1-cadets-1
1558101868.289:501957230,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,7BB898FC-A586-1E5C-86A5-A7054C1E3DC4,/usr/lib/libblacklist.so.0,ta1-cadets-1
1558101868.289:501957228,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,587E67A7-39FE-6E5B-BE39-C7D97B6ECB13,/usr/lib/libbsm.so.3,ta1-cadets-1
1558101868.289:501957226,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,AFF42659-F08F-5F51-8FF0-EB8B315F0779,/lib/libutil.so.9,ta1-cadets-1
1558101868.289:501957224,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,403C38D2-1E20-5058-A01E-5AD9B850311F,/usr/lib/libprivatessh.so.5,ta1-cadets-1
1558101868.289:501957222,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,E1ACD559-0CD9-5357-990C-2891875394A8,/usr/lib/libpam.so.6,ta1-cadets-1
1558101868.289:501957220,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,READ,AFA4EC8C-5776-FD5D-B657-EE55DDFD7978,/var/run/ld-elf.so.hints,ta1-cadets-1
1558101868.289:501957217,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,908C1871-9556-355C-9695-1D084C35A52A,/etc/libmap.conf,ta1-cadets-1
1558101868.289:501957216,AF57238D-78AC-11E9-A28B-D4AE52C1DBD3:sshd,EXECUTE,33B6DB1F-890B-215D-8B89-5E53ED2177B7,/usr/sbin/sshd -R,ta1-cadets-1
1558101860.901:501951588,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,AAEF3882-78AC-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558101860.901:501951583,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:36644,ta1-cadets-2
1558101851.921:501936323,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,A5952661-78AC-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558101851.921:501936318,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:36630,ta1-cadets-2
1558101856.451:501891740,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,FORK,A8495AD1-78AC-11E9-B129-6C2B597E484C,null,ta1-cadets-3
1558101856.451:501891735,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,ACCEPT,D3C90699-70CA-11E9-B129-6C2B597E484C,128.55.12.122:59388,ta1-cadets-3
1558101854.589:501882998,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,FORK,A72C05F9-78AC-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558101854.589:501882993,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,ACCEPT,C846F21E-70CA-11E9-A28B-D4AE52C1DBD3,128.55.12.122:57736,ta1-cadets-1
1558101822.850:501849368,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,FORK,94412F42-78AC-11E9-B129-6C2B597E484C,null,ta1-cadets-3
1558101822.850:501849363,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,ACCEPT,D3C90699-70CA-11E9-B129-6C2B597E484C,128.55.12.122:59326,ta1-cadets-3
1558101816.741:501835585,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,909E1FBF-78AC-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558101816.741:501835580,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:36560,ta1-cadets-2
1558101812.750:501834206,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,FORK,8E3C42B8-78AC-11E9-B129-6C2B597E484C,null,ta1-cadets-3
1558101812.750:501834201,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,ACCEPT,D3C90699-70CA-11E9-B129-6C2B597E484C,128.55.12.122:59310,ta1-cadets-3
1558101811.781:501833440,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,8DA864BC-78AC-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558101811.781:501833435,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:36554,ta1-cadets-2
1558101791.071:501829436,81512560-78AC-11E9-B41B-D4AE52C1DBD3:bash,EXECUTE,588E0C7A-F996-4D59-96F9-E63F194DA5E2,ps -aux,ta1-cadets-2
1558101791.071:501829435,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:bash,FORK,81512560-78AC-11E9-B41B-D4AE52C1DBD3,bash,ta1-cadets-2
1558101787.971:501827606,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:bash,FORK,7F772F49-78AC-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558101787.961:501827585,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:bash,READ,EB585B7F-AB5D-4F57-9DAB-E83B474FCA9C,/home/admin/.bash_history,ta1-cadets-2
1558101787.961:501827581,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:bash,READ,EB585B7F-AB5D-4F57-9DAB-E83B474FCA9C,/home/admin/.bash_history,ta1-cadets-2
1558101787.931:501827536,7F618574-78AC-11E9-B41B-D4AE52C1DBD3:sshd,FORK,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3,bash,ta1-cadets-2
1558101787.831:501827441,7F618574-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-2
1558101787.831:501827439,7F618574-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,48E7AE8E-A074-F555-B4A0-2052C5F58A74,/home/admin/.login_conf,ta1-cadets-2
1558101787.831:501827432,7F618574-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-2
1558101787.831:501827430,7F618574-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,48E7AE8E-A074-F555-B4A0-2052C5F58A74,/home/admin/.login_conf,ta1-cadets-2
1558101787.831:501827420,7F618574-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,F5A81F19-1907-7454-8719-281FF474EA17,/etc/group,ta1-cadets-2
1558101787.961:501826867,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:bash,FORK,7F7562AC-78AC-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558101787.951:501826861,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:bash,FORK,7F74D4CE-78AC-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558101787.951:501826859,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:bash,READ,2098A5AB-8D2C-3454-AC8D-5EBC2434AD08,/home/admin/.profile,ta1-cadets-2
1558101787.951:501826856,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:bash,READ,9A5D9EB6-F5DD-9C57-9DF5-E29C679C4DC3,/etc/profile,ta1-cadets-2
1558101787.951:501826850,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:bash,READ,4F68FD9F-F710-3758-90F7-87E53837B0F3,/usr/share/misc/termcap.db,ta1-cadets-2
1558101787.951:501826837,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:bash,READ,15D7DD48-70AF-7657-AF70-1CEF4776FAB6,/etc/pwd.db,ta1-cadets-2
1558101787.951:501826833,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:bash,READ,816E6A3D-1172-585C-B211-BC4D3C585A59,/etc/nsswitch.conf,ta1-cadets-2
1558101787.951:501826830,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:bash,OPEN,EDAD853A-31D9-ED54-9931-889CC4ED15B6,/dev/tty,ta1-cadets-2
1558101787.941:501826825,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:bash,OPEN,F410BE96-4C0C-765E-8C4C-6F0E2E760020,/dev/hpet0,ta1-cadets-2
1558101787.941:501826806,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:bash,OPEN,680AFF23-5240-8954-8052-DB7044890360,/lib/libc.so.7,ta1-cadets-2
1558101787.941:501826796,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:bash,OPEN,970A4F19-8EB0-BA55-B08E-91C775BA02B5,/usr/lib/libdl.so.1,ta1-cadets-2
1558101787.941:501826786,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:bash,OPEN,7E48A854-81F9-5754-B981-FDA0F457BA6C,/usr/local/lib/libintl.so.8,ta1-cadets-2
1558101787.941:501826776,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:bash,OPEN,FB9FD49A-C575-DA5B-B5C5-11966BDA15C8,/lib/libncurses.so.8,ta1-cadets-2
1558101787.941:501826773,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:bash,READ,738B7C9F-D3EE-6A5F-AED3-FF407F6A7609,/var/run/ld-elf.so.hints,ta1-cadets-2
1558101787.941:501826770,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:bash,READ,908C1871-9556-355C-9695-1D084C35A52A,/etc/libmap.conf,ta1-cadets-2
1558101787.941:501826768,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:sshd,EXECUTE,DC93405E-EB5D-E654-9DEB-281F44E63AD8,-bash,ta1-cadets-2
1558101787.941:501826762,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-2
1558101787.941:501826760,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,48E7AE8E-A074-F555-B4A0-2052C5F58A74,/home/admin/.login_conf,ta1-cadets-2
1558101787.941:501826756,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,2B4B2344-3D87-1A5A-873D-36F59A1A7665,/etc/motd,ta1-cadets-2
1558101787.941:501826753,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,EDAD853A-31D9-ED54-9931-889CC4ED15B6,/dev/tty,ta1-cadets-2
1558101787.931:501826751,7F723EB5-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,EDAD853A-31D9-ED54-9931-889CC4ED15B6,/dev/pts/3,ta1-cadets-2
1558101787.821:501826714,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,FORK,7F618574-78AC-11E9-B41B-D4AE52C1DBD3,sshd,ta1-cadets-2
1558101787.821:501826699,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,A901490D-1FA2-AF50-A21F-868A70AFC6E2,/etc/security/audit_event,ta1-cadets-2
1558101787.821:501826698,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,D44C2740-A6DD-2056-9DA6-2C2E86207843,/etc/security/audit_control,ta1-cadets-2
1558101787.821:501826694,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,D44C2740-A6DD-2056-9DA6-2C2E86207843,/etc/security/audit_control,ta1-cadets-2
1558101787.821:501826692,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,D6BFF2A5-44AC-4D5D-AC44-0959ED4DC0F8,/etc/security/audit_class,ta1-cadets-2
1558101787.821:501826691,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,D8F507F7-4B0E-C952-8E4B-830F52C98AFF,/etc/security/audit_user,ta1-cadets-2
1558101787.821:501826682,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,CONNECT,7F601957-78AC-11E9-B41B-D4AE52C1DBD3,/var/run/logpriv,ta1-cadets-2
1558101787.701:501826649,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,FORK,7F4E7053-78AC-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558101787.701:501826644,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,CONNECT,7F4E4B6F-78AC-11E9-B41B-D4AE52C1DBD3,/var/run/logpriv,ta1-cadets-2
1558101787.701:501826642,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-2
1558101787.691:501826631,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,F36EC5A4-EE55-8855-95EE-424395884C3D,/usr/lib/pam_unix.so.6,ta1-cadets-2
1558101787.691:501826626,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,5F5D4650-B585-1256-85B5-0F0B16120B00,/usr/lib/pam_permit.so.6,ta1-cadets-2
1558101787.691:501826621,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,F36EC5A4-EE55-8855-95EE-424395884C3D,/usr/lib/pam_unix.so.6,ta1-cadets-2
1558101787.691:501826616,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,5108317C-59BA-245A-BA59-DDB76A243440,/usr/lib/pam_login_access.so.6,ta1-cadets-2
1558101787.691:501826611,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,09823C55-578E-9450-8E57-7C7090940A81,/usr/lib/pam_nologin.so.6,ta1-cadets-2
1558101787.691:501826606,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,E05AD5A8-E187-E35D-87E1-C0CEEDE3D310,/usr/lib/libypclnt.so.4,ta1-cadets-2
1558101787.691:501826603,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,F36EC5A4-EE55-8855-95EE-424395884C3D,/usr/lib/pam_unix.so.6,ta1-cadets-2
1558101787.691:501826598,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,709926E8-26FC-495E-BC26-07EABE498DBF,/usr/lib/pam_opieaccess.so.6,ta1-cadets-2
1558101787.691:501826592,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,EFCC799A-BA9A-D150-9ABA-287680D1CE20,/lib/libmd.so.6,ta1-cadets-2
1558101787.691:501826590,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,E5BE02A8-1A59-045B-991A-504E5B04464E,/usr/lib/libopie.so.8,ta1-cadets-2
1558101787.691:501826587,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,281785AC-CC65-AD55-A5CC-8BDD75AD1003,/usr/lib/pam_opie.so.6,ta1-cadets-2
1558101787.691:501826586,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,0E8027DC-7002-155E-8270-8A3CAE153B5B,/etc/pam.d/sshd,ta1-cadets-2
1558101787.681:501826584,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-2
1558101787.681:501826575,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,READ,BE5788E9-3A56-6556-963A-148E16650E31,/etc/spwd.db,ta1-cadets-2
1558101787.391:501826467,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,FORK,7F1EEBCA-78AC-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558101787.391:501826457,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,D1042279-ADA7-1A51-A7AD-427D911A1470,/etc/hosts.allow,ta1-cadets-2
1558101787.181:501826374,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,B1E1F342-C4A9-8950-A9C4-792D4089BF48,/lib/libcrypto.so.111,ta1-cadets-2
1558101787.181:501826372,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,77FF0EE8-CE75-A759-B5CE-26AD59A71AB0,/usr/lib/libwrap.so.6,ta1-cadets-2
1558101787.181:501826370,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,F381167E-9787-A65F-8797-DAE93FA6C677,/usr/lib/libkrb5.so.11,ta1-cadets-2
1558101787.181:501826368,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,23AE53AA-475A-775A-9A47-37F3AA772422,/usr/lib/libgssapi.so.10,ta1-cadets-2
1558101787.181:501826366,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,9F9AEA69-4556-F35D-9645-7D751DF345F6,/usr/lib/libgssapi_krb5.so.10,ta1-cadets-2
1558101787.181:501826364,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,7BB898FC-A586-1E5C-86A5-A7054C1E3DC4,/usr/lib/libblacklist.so.0,ta1-cadets-2
1558101787.181:501826362,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,587E67A7-39FE-6E5B-BE39-C7D97B6ECB13,/usr/lib/libbsm.so.3,ta1-cadets-2
1558101787.181:501826360,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,AFF42659-F08F-5F51-8FF0-EB8B315F0779,/lib/libutil.so.9,ta1-cadets-2
1558101787.181:501826358,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,403C38D2-1E20-5058-A01E-5AD9B850311F,/usr/lib/libprivatessh.so.5,ta1-cadets-2
1558101787.181:501826356,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,E1ACD559-0CD9-5357-990C-2891875394A8,/usr/lib/libpam.so.6,ta1-cadets-2
1558101787.181:501826354,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,READ,738B7C9F-D3EE-6A5F-AED3-FF407F6A7609,/var/run/ld-elf.so.hints,ta1-cadets-2
1558101787.181:501826351,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,908C1871-9556-355C-9695-1D084C35A52A,/etc/libmap.conf,ta1-cadets-2
1558101787.181:501826350,7EFF05AE-78AC-11E9-B41B-D4AE52C1DBD3:sshd,EXECUTE,33B6DB1F-890B-215D-8B89-5E53ED2177B7,/usr/sbin/sshd -R,ta1-cadets-2
1558101787.181:501826104,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.106:58081,ta1-cadets-2
1558101780.881:501821845,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,7B3D1371-78AC-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558101780.871:501821840,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:36522,ta1-cadets-2
1558101771.831:501815914,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,75D856CC-78AC-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558101771.831:501815909,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:36516,ta1-cadets-2
1558101786.750:501812942,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,FORK,7EBCA59D-78AC-11E9-B129-6C2B597E484C,null,ta1-cadets-3
1558101786.750:501812937,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,ACCEPT,D3C90699-70CA-11E9-B129-6C2B597E484C,128.55.12.122:59280,ta1-cadets-3
1558101759.021:501799641,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,6E35C167-78AC-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558101759.021:501799636,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:36502,ta1-cadets-2
1558101750.581:501793707,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,692EA65F-78AC-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558101750.581:501793702,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:36496,ta1-cadets-2
1558101744.841:501789439,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,65C1EE5B-78AC-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558101744.841:501789434,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:36490,ta1-cadets-2
1558101777.530:501782090,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,FORK,793F2B02-78AC-11E9-B129-6C2B597E484C,null,ta1-cadets-3
1558101777.530:501782085,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,ACCEPT,D3C90699-70CA-11E9-B129-6C2B597E484C,128.55.12.122:59270,ta1-cadets-3
1558101709.589:501636541,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,FORK,50BEA43D-78AC-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558101709.579:501636536,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,ACCEPT,C846F21E-70CA-11E9-A28B-D4AE52C1DBD3,128.55.12.122:57566,ta1-cadets-1
1558101707.428:501635290,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,FORK,4F75239F-78AC-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558101707.419:501635285,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,ACCEPT,C846F21E-70CA-11E9-A28B-D4AE52C1DBD3,128.55.12.122:57560,ta1-cadets-1
1558101698.489:501633984,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,FORK,4A214021-78AC-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558101698.489:501633979,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,ACCEPT,C846F21E-70CA-11E9-A28B-D4AE52C1DBD3,128.55.12.122:57550,ta1-cadets-1
1558101676.779:501621163,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,FORK,3D30ABD9-78AC-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
